Price,Processor,RAM_GB,RAM_Type,CPU_bit,OS,Screen_size_cm,Storage_Capacity_SSD_GB,Storage_Capacity_HDD_GB,Storage_Capacity_EMMC_GB,Brand,Graphics_capa_GB,Years_warranty,Ratings
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
33990.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.5
190890.0,Intel Core i7,16,DDR5,64,Windows 11,43.94,1024.0,0.0,0.0,MSI,8.0,2,4.5
174990.0,Intel Core i9,16,LPDDR5,64,Windows 11,34.04,1024.0,0.0,0.0,ASUS,4.0,1,4.5
118990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,40.89,1024.0,0.0,0.0,HP,0.5,1,3.5
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
63980.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
54300.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,4.4
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
36400.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,DELL,0.5,1,4.2
28590.0,Intel Core i3,4,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.3
69999.0,AMD Ryzen 5 Hexa Core,16,DDR4,64,Windows 11,40.64,512.0,0.0,0.0,DELL,0.5,1,4.2
301990.0,Intel Core i9,32,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,16.0,1,5.0
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
37000.0,Intel Core i3,8,DDR4,64,Windows 11,38.1,256.0,0.0,0.0,Lenovo,0.5,2,4.2
64990.0,Intel Core i5,16,DDR4,64,Windows 10,33.02,512.0,0.0,0.0,Lenovo,0.5,1,4.2
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
42690.0,Intel Core i3,8,DDR4,64,Windows 11,38.0,256.0,0.0,0.0,DELL,0.5,1,4.3
140990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,5.0
38990.0,Intel Core i3,4,DDR4,64,Windows 10,38.1,256.0,0.0,0.0,Lenovo,0.5,1,4.3
128990.0,Intel Core i7,16,LPDDR4X,64,Windows 11,34.29,512.0,0.0,0.0,HP,0.5,1,4.3
54999.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,4.3
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
60130.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,acer,0.5,1,4.1
29490.0,Intel Pentium Silver,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,acer,0.5,1,4.3
72490.0,Intel Core i5,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,DELL,0.5,1,4.1
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
73990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,GIGABYTE,4.0,2,3.0
47130.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,acer,0.5,1,4.0
55600.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Lenovo,0.5,1,4.4
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
49690.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,DELL,0.5,1,4.4
239990.0,Intel Core i7,32,DDR5,64,Windows 11,40.64,1024.0,0.0,0.0,ASUS,8.0,1,4.5
73990.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,MSI,4.0,2,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
52490.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,HP,0.5,1,4.4
41990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,4.3
29990.0,Intel Pentium Quad Core,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,4.3
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
50490.0,Intel Core i5,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Nokia,0.5,1,4.4
96490.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,512.0,1024.0,0.0,acer,4.0,1,4.4
37990.0,Intel Core i5,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,4.1
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
74990.0,Intel Core i5,16,LPDDR4X,64,Windows 10,35.56,512.0,0.0,0.0,MSI,0.5,1,4.5
51990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,2.0,1,4.2
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
71345.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,ASUS,0.5,1,4.5
101490.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.5
274990.0,Intel Core i7,32,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,MSI,8.0,2,4.5
199990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
41090.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,256.0,0.0,0.0,DELL,0.5,1,3.9
50499.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,Lenovo,0.5,2,4.3
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
78950.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,40.89,512.0,0.0,0.0,HP,4.0,1,4.3
67990.0,AMD Ryzen 5 Hexa Core,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Lenovo,0.5,1,4.2
187990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.0
102990.0,Intel Core i7,16,DDR4,64,Windows 10,35.56,1024.0,0.0,0.0,Lenovo,0.5,3,4.2
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
35990.0,Intel Core i3,4,DDR4,64,DOS,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.5
52575.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,HP,0.5,1,4.4
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
50990.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.0
60125.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.2
26490.0,Intel Celeron Dual Core,4,DDR4,64,Windows 10,29.46,256.0,0.0,0.0,Lenovo,0.5,1,3.9
80249.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,40.89,512.0,0.0,0.0,HP,4.0,1,4.3
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
129999.0,Intel Core i5,128,DDR4,64,Windows 10,39.62,128.0,1024.0,0.0,acer,4.0,1,4.5
76990.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 10,35.56,1024.0,0.0,0.0,ASUS,0.5,1,4.5
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
36990.0,Intel Core i3,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,0.5,1,4.2
107790.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,MSI,4.0,2,4.6
75990.0,Intel Core i5,16,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,DELL,0.5,1,4.2
95990.0,Intel Core i5,16,LPDDR4X,64,Windows 10,35.56,512.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
61999.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,4.0,1,3.7
28990.0,Intel Celeron Dual Core,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,HP,0.5,1,4.3
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
54990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,Lenovo,4.0,1,4.3
56990.0,Intel Core i7,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,0.5,1,4.5
45990.0,Intel Core i5,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,5.0
38216.0,Intel Core i3,8,DDR4,64,Windows 11,35.81,512.0,0.0,0.0,ASUS,0.5,1,4.3
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
79990.0,Intel Core i7,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,MSI,4.0,2,4.1
43990.0,Intel Core i3,4,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,DELL,0.5,1,4.6
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
108250.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,40.89,1024.0,0.0,0.0,HP,6.0,1,4.3
28990.0,Intel Core i3,4,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,ASUS,0.5,1,3.7
389990.0,Intel Core i9,32,DDR5,64,Windows 11,43.94,2048.0,0.0,0.0,MSI,16.0,2,4.5
67224.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,2.0,1,3.7
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
114990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,acer,6.0,1,4.4
61249.0,Intel Core i5,4,DDR4,64,Windows 10,35.56,0.0,1024.0,0.0,ASUS,0.5,1,4.5
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
69990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,4.2
69990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,DOS,35.56,512.0,0.0,0.0,Lenovo,0.5,1,4.5
79990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,4.0,1,4.2
37990.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,Lenovo,0.5,1,4.4
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
36990.0,Intel Core i5,8,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,4.2
29980.0,Intel Celeron Dual Core,4,DDR4,64,Windows 11,29.46,128.0,0.0,0.0,ASUS,0.5,1,4.2
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
95990.0,Intel Core i5,16,LPDDR4X,64,Windows 10,35.56,512.0,0.0,0.0,ASUS,0.5,1,4.5
41600.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.2
67224.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,2.0,1,3.7
61986.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.3
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
61249.0,Intel Core i5,4,DDR4,64,Windows 10,35.56,0.0,1024.0,0.0,ASUS,0.5,1,4.5
38999.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,HP,0.5,1,4.3
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
31990.0,Intel Core i3,4,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,1,4.2
37990.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,Lenovo,0.5,1,4.4
29980.0,Intel Celeron Dual Core,4,DDR4,64,Windows 11,29.46,128.0,0.0,0.0,ASUS,0.5,1,4.2
46990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,0.5,1,4.1
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
37990.0,Intel Core i5,8,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,4.1
36990.0,Intel Core i5,8,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
61490.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,acer,4.0,1,4.5
109990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,HP,6.0,1,4.6
54990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,4.2
50990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Lenovo,0.5,2,4.0
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
62190.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,MSI,4.0,2,4.2
24390.0,Intel Celeron Dual Core,4,LPDDR4,64,Chrome,39.62,0.0,0.0,64.0,ASUS,0.5,1,4.0
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
36990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,0.0,1024.0,0.0,Lenovo,0.5,2,3.9
159990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,HP,8.0,1,4.6
34490.0,Intel Core i3,4,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,ASUS,0.5,1,4.0
99990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,42.16,512.0,0.0,0.0,ASUS,6.0,1,4.4
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
79990.0,Intel Core i5,8,LPDDR4X,64,Windows 11,33.78,512.0,0.0,0.0,ASUS,0.5,1,4.4
20990.0,Intel Celeron Quad Core,4,LPDDR4X,64,Windows 11,35.56,128.0,0.0,0.0,Infinix,0.5,1,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
41490.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,256.0,1024.0,0.0,HP,0.5,1,4.1
206581.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,DELL,8.0,1,4.2
59990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
62990.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,0.5,1,4.3
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
44990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.3
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
62990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,ASUS,0.5,1,4.4
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
61990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,Lenovo,4.0,1,4.5
105990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.0
155490.0,Intel Core i7,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,acer,6.0,1,5.0
19990.0,Intel Celeron Dual Core,4,LPDDR4,64,Windows 11,35.81,128.0,0.0,0.0,Ultimus,0.5,1,3.0
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
33499.0,Intel Core i3,4,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,Lenovo,0.5,1,3.9
