Price,Processor,RAM_GB,RAM_Type,CPU_bit,OS,Screen_size_cm,Storage_Capacity_SSD_GB,Storage_Capacity_HDD_GB,Storage_Capacity_EMMC_GB,Brand,Graphics_capa_GB,Years_warranty,Ratings
42990.0,Intel Core i5,8,LPDDR4X,64,Windows 11,39.62,512.0,0.0,0.0,Infinix,0.5,1,4.3
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
63990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,3.9
124990.0,Intel Core i9,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,acer,6.0,1,4.4
21990.0,Intel Celeron Dual Core,4,DDR4,64,Windows 11,29.46,0.0,0.0,64.0,ASUS,0.5,1,4.5
30100.0,Intel Celeron Dual Core,4,DDR4,64,Windows 10,35.56,256.0,0.0,0.0,Lenovo,0.5,1,5.0
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
199990.0,Intel Core i7,32,DDR5,64,Windows 11,43.94,1024.0,0.0,0.0,HP,8.0,1,4.3
61130.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,256.0,1024.0,0.0,acer,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
44990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.3
40990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,256.0,1024.0,0.0,Lenovo,0.5,1,4.2
75990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.4
46890.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,0.5,1,4.3
37390.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,Lenovo,0.5,1,4.2
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
68490.0,Intel Core i5,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.2
19990.0,Intel Celeron Dual Core,4,DDR4,64,Windows 11,29.46,0.0,0.0,64.0,ASUS,0.5,1,4.0
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
89990.0,Intel Core i7,16,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,3.8
59790.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.0
125990.0,Intel Core i9,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,MSI,6.0,2,4.1
249990.0,AMD Ryzen 7 Octa Core,32,DDR5,64,Windows 11,40.64,2048.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
149990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.0
36990.0,Intel Pentium Quad Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,DELL,0.5,1,4.8
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
85990.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
60990.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,HP,0.5,1,4.2
87900.0,Intel Core i5,8,DDR5,64,Windows 11,39.62,512.0,0.0,0.0,DELL,4.0,1,4.4
27490.0,AMD Dual Core,4,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,Lenovo,0.5,1,4.0
36990.0,Intel Pentium Quad Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,DELL,0.5,1,4.8
249990.0,AMD Ryzen 7 Octa Core,32,DDR5,64,Windows 11,40.64,2048.0,0.0,0.0,ASUS,0.5,1,4.5
149990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.0
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
28999.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,35.56,0.0,1024.0,0.0,HP,0.5,1,3.7
87900.0,Intel Core i5,8,DDR5,64,Windows 11,39.62,512.0,0.0,0.0,DELL,4.0,1,4.4
117990.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,512.0,1024.0,0.0,acer,6.0,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
61497.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,256.0,1024.0,0.0,DELL,0.5,1,4.2
70400.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,40.89,512.0,0.0,0.0,HP,4.0,1,4.3
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
69000.0,Intel Core i5,16,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Lenovo,2.0,3,4.0
64490.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,3.7
149990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
96579.0,AMD Ryzen 5 Hexa Core,8,DDR5,64,Windows 11,40.89,512.0,0.0,0.0,HP,4.0,1,4.3
101990.0,Intel Core i7,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,4.0,1,4.2
89990.0,Intel Core i7,16,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,3.8
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
94990.0,AMD Ryzen 7 Octa Core,8,DDR5,64,Windows 11,40.89,512.0,0.0,0.0,HP,4.0,1,4.3
314990.0,Intel Core i7,32,DDR5,64,Windows 11,43.94,2048.0,0.0,0.0,MSI,8.0,2,4.5
46900.0,Intel Core i3,8,DDR4,64,Windows 11,38.1,256.0,1024.0,0.0,DELL,0.5,1,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
331990.0,Intel Core i9,32,DDR5,64,Windows 11,40.64,2048.0,0.0,0.0,ASUS,0.5,1,4.5
116490.0,Intel Core i7,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,DELL,4.0,1,4.6
64590.0,AMD Ryzen 3 Hexa Core,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,HP,4.0,1,4.3
137990.0,Intel Core i7,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,DELL,6.0,1,3.9
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
55690.0,Intel Core i5,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,DELL,2.0,1,4.1
109990.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,Lenovo,4.0,1,4.2
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
79990.0,Intel Core i7,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,ASUS,0.5,1,4.5
130500.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,40.64,1024.0,0.0,0.0,ASUS,0.5,1,4.5
361990.0,AMD Ryzen 9 Octa Core,32,DDR5,64,Windows 11,40.64,2048.0,0.0,0.0,ASUS,0.5,1,4.5
211990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,40.64,1024.0,0.0,0.0,ASUS,0.5,1,4.5
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
39890.0,Intel Core i3,4,DDR4,64,Windows 10,38.1,256.0,0.0,0.0,DELL,0.5,1,4.4
139990.0,Intel Core i7,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,MSI,6.0,2,3.7
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
99990.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,MSI,6.0,2,4.5
66700.0,Intel Core i5,16,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,HP,0.5,1,4.5
68990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,DELL,0.5,1,4.2
434830.0,Intel Core i9,32,DDR4,64,Windows 11,43.94,1024.0,0.0,0.0,DELL,16.0,1,4.2
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
345390.0,Intel Core i9,32,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ALIENWARE,8.0,1,4.6
105822.0,Intel Core i7,16,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,HP,4.0,1,4.3
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
28490.0,Intel Celeron Dual Core,4,LPDDR4X,64,Chrome,29.46,0.0,0.0,128.0,Lenovo,0.5,1,3.6
66990.0,Intel Core i5,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,Lenovo,2.0,1,4.2
86999.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,acer,4.0,1,3.5
36990.0,Intel Core i3,8,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
23250.0,Intel Celeron Dual Core,4,DDR4,64,Windows 11,29.46,256.0,0.0,0.0,Lenovo,0.5,1,3.7
42390.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,256.0,0.0,0.0,DELL,0.5,1,4.3
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
58990.0,Intel Core i5,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Lenovo,0.5,1,4.2
110990.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.8
74590.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,128.0,1024.0,0.0,acer,4.0,1,4.6
71990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,4.0,1,4.7
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
44990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.3
84990.0,Intel Core i5,16,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,Lenovo,0.5,3,4.2
119990.0,AMD Ryzen 7 Octa Core,16,LPDDR5,64,Windows 11,33.78,1024.0,0.0,0.0,ASUS,0.5,1,4.5
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
214990.0,Intel Core i7,32,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,MSI,8.0,2,4.5
48790.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,512.0,0.0,0.0,MSI,0.5,1,4.2
76000.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,40.64,512.0,0.0,0.0,DELL,0.5,1,4.2
224990.0,AMD Ryzen 9 Octa Core,32,LPDDR4X,64,Windows 10,34.04,1024.0,0.0,0.0,ASUS,0.5,1,5.0
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
49990.0,Intel Core i3,8,LPDDR4X,64,Windows 11,39.62,512.0,0.0,0.0,Infinix,0.5,1,4.1
164990.0,Intel Core i7,16,LPDDR5,64,Windows 11,34.04,512.0,0.0,0.0,ASUS,4.0,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
31490.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,256.0,0.0,0.0,HP,0.5,1,3.9
48077.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.2
154990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.6
224990.0,Intel Core i7,32,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ASUS,6.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
44990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,ASUS,0.5,1,3.9
65990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.4
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
31990.0,Intel Core i3,8,DDR4,64,Windows 10,35.81,0.0,1024.0,0.0,ASUS,0.5,1,3.9
38980.0,Intel Core i3,8,DDR4,64,Windows 10,35.56,256.0,0.0,0.0,Lenovo,0.5,2,5.0
68990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,HP,4.0,1,4.4
43090.0,Intel Core i3,8,DDR4,64,Windows 10,39.62,256.0,0.0,0.0,DELL,0.5,1,4.0
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
154990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.6
65990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.4
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
49348.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.2
221774.0,Intel Core i7,16,DDR5,64,Windows 11,39.62,512.0,0.0,0.0,DELL,6.0,1,4.2
73990.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,Lenovo,4.0,1,4.0
77990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,40.64,512.0,0.0,0.0,DELL,0.5,1,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
214790.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,1024.0,0.0,0.0,ALIENWARE,6.0,1,4.1
199990.0,Intel Core i7,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,ALIENWARE,6.0,1,4.9
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
48077.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,DELL,0.5,1,4.2
52414.0,AMD Ryzen 5 Hexa Core,8,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,DELL,0.5,1,4.2
179990.0,Intel Core i7,16,DDR5,64,Windows 11,40.64,1024.0,0.0,0.0,ASUS,0.5,1,5.0
25990.0,Intel Celeron Dual Core,4,LPDDR4,64,Chrome,35.56,0.0,0.0,64.0,ASUS,0.5,1,4.1
36990.0,Intel Core i3,8,DDR4,64,Windows 11,35.56,256.0,0.0,0.0,Lenovo,0.5,2,4.2
39990.0,Intel Core i3,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
80615.0,Intel Core i5,16,DDR4,64,Windows 11,35.56,512.0,0.0,0.0,DELL,0.5,1,4.2
155990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
39990.0,Intel Core i5,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,RedmiBook,0.5,1,4.1
196990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.5
49990.0,Intel Core i7,16,LPDDR4X,64,Windows 11,35.56,512.0,0.0,0.0,Infinix,0.5,1,3.6
157990.0,Intel Core i7,16,DDR4,64,Windows 11,40.64,1024.0,0.0,0.0,Lenovo,6.0,3,4.6
92990.0,Intel Core i5,16,DDR5,64,Windows 11,39.62,512.0,0.0,0.0,ASUS,4.0,1,4.5
171990.0,AMD Ryzen 7 Octa Core,16,DDR5,64,Windows 11,40.64,1024.0,0.0,0.0,ASUS,0.5,1,4.5
38705.0,AMD Ryzen 5 Quad Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
85990.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,4.0,1,4.6
44990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,0.0,1024.0,0.0,ASUS,0.5,1,3.9
151990.0,AMD Ryzen 9 Octa Core,16,LPDDR5,64,Windows 11,34.04,1024.0,0.0,0.0,ASUS,4.0,1,4.5
35590.0,AMD Ryzen 3 Dual Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,2,4.2
150990.0,AMD Ryzen 9 Octa Core,16,DDR4,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,0.5,1,4.9
233990.0,Intel Core i7,16,LPDDR3,64,Windows 10,35.56,2048.0,0.0,0.0,ASUS,0.5,3,4.5
76590.0,Intel Core i5,16,DDR5,64,Windows 11,33.78,512.0,0.0,0.0,DELL,0.5,1,4.2
90000.0,AMD Ryzen 7 Octa Core,16,DDR4,64,Windows 10,39.62,512.0,0.0,0.0,HP,4.0,1,4.6
23490.0,Intel Celeron Dual Core,4,LPDDR4,64,Chrome,29.46,0.0,0.0,64.0,ASUS,0.5,1,4.0
73490.0,AMD Ryzen 7 Octa Core,8,DDR4,64,Windows 11,39.62,512.0,0.0,0.0,Lenovo,0.5,1,4.5
194990.0,AMD Ryzen 9 Octa Core,16,DDR5,64,Windows 11,39.62,1024.0,0.0,0.0,ASUS,8.0,1,4.5
125990.0,Intel Core i7,16,LPDDR5,64,Windows 11,35.56,512.0,0.0,0.0,ASUS,0.5,1,3.0
50990.0,Intel Core i5,8,DDR4,64,Windows 10,39.62,256.0,1024.0,0.0,Lenovo,0.5,1,4.2
